Accession,Pangolin,Length,State,Collection_Date,Year,Month,Day,Country
OL676370,B.1.561,29831,ID,2020,2020,1,1,USA
OL467677,B.1.243,29830,ID,2020,2020,1,1,USA
OL467824,B.1,29828,ID,2020,2020,1,1,USA
OL467908,B.1.243,29831,ID,2020-09-18,2020,9,18,USA
OL467962,B.1.240,29820,ID,2020,2020,1,1,USA
OL467974,B.1.425,29830,ID,2020-09-30,2020,9,30,USA
OL387887,B.1,29835,ID,2021-10-08,2021,10,8,USA
OL369540,B.1.1.7,29879,ID,2021-04-27,2021,4,27,USA
OL369705,P.1,29871,ID,2021-04-28,2021,4,28,USA
OL317014,AY.75,29829,ID,2021-10-12,2021,10,12,USA
OK620521,AY.116.1,29835,ID,2021-09-17,2021,9,17,USA
OK510949,B.1.1.7,29664,ID,2021-06-03,2021,6,3,USA
OK511181,B.1.1.7,29727,ID,2021-05-31,2021,5,31,USA
OK364446,B.1.617.2,29773,ID,2021-09-03,2021,9,3,USA
OK294280,B.1.1.7,29854,ID,2021-03-21,2021,3,21,USA
OK303986,B.1.617.2,29828,ID,2021-08-24,2021,8,24,USA
OK187824,P.1,29791,ID,2021-06-20,2021,6,20,USA
OK187908,Q.3,29822,ID,2021-06-21,2021,6,21,USA
OK188101,B.1.1.519,29840,ID,2021-06-19,2021,6,19,USA
MZ980551,B.1.617.2,29829,ID,2021-07-24,2021,7,24,USA
MZ944231,Q.3,29760,ID,2021-07-25,2021,7,25,USA
MZ809372,B.1.1.7,29781,ID,2021-07-07,2021,7,7,USA
MZ809373,B.1.526,29790,ID,2021-07-05,2021,7,5,USA
MZ779493,B.1.232,29867,ID,2021-01-11,2021,1,11,USA
MZ572292,B.1.526,29830,ID,2021-06-13,2021,6,13,USA
MZ492447,Q.3,29781,ID,2021-05-20,2021,5,20,USA
MZ451897,B.1.637,29836,ID,2021-05-21,2021,5,21,USA
MZ451903,B.1.429,29849,ID,2021-05-23,2021,5,23,USA
MZ284737,B.1.617.2,29873,ID,2021-04-20,2021,4,20,USA
MZ258508,B.1.561,29872,ID,2021-03-18,2021,3,18,USA
MZ164613,B.1.1.348,29867,ID,2021-03-29,2021,3,29,USA
MZ082610,B.1.232,29860,ID,2021-04-02,2021,4,2,USA
MZ084002,B.1.234,29877,ID,2021-04-06,2021,4,6,USA
MZ011936,B.1.526,29848,ID,2021-03-24,2021,3,24,USA
MW989896,B.1,29844,ID,2021-03-16,2021,3,16,USA
MW967351,B.1.1,29826,ID,2021-03-18,2021,3,18,USA
MW849811,B.1.1.7,29848,ID,2021-02-26,2021,2,26,USA
MW792753,B.1.239,29867,ID,2021-02-08,2021,2,8,USA
MW190249,B.1,29782,ID,2020-03-17,2020,3,17,USA
MW190251,A.1,29782,ID,2020-03-17,2020,3,17,USA
MW190466,B.1.199,29782,ID,2020-03-17,2020,3,17,USA
MT461631,B.1,29859,ID,2020-04-02,2020,4,2,USA
MT358709,B.30,29834,ID,2020-03-26,2020,3,26,USA
