Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UPE99962,B.1.151,ORF6 protein,61,France,2020-03-14,2020,3,14
UPE99963,B.1.151,ORF7a protein,121,France,2020-03-14,2020,3,14
UPE99964,B.1.151,ORF7b protein,43,France,2020-03-14,2020,3,14
UPE99965,B.1.151,ORF8 protein,121,France,2020-03-14,2020,3,14
UPE99966,B.1.151,nucleocapsid phosphoprotein,419,France,2020-03-14,2020,3,14
UPE99967,B.1.151,ORF10 protein,38,France,2020-03-14,2020,3,14
UPF00760,A,ORF1ab polyprotein,7096,France,2020-03-21,2020,3,21
UPF00761,A,ORF1a polyprotein,4405,France,2020-03-21,2020,3,21
UPF00762,A,surface glycoprotein,1273,France,2020-03-21,2020,3,21
UPF00763,A,ORF3a protein,275,France,2020-03-21,2020,3,21
UPF00764,A,envelope protein,75,France,2020-03-21,2020,3,21
UPF00765,A,membrane glycoprotein,222,France,2020-03-21,2020,3,21
UPF00766,A,ORF6 protein,61,France,2020-03-21,2020,3,21
UPF00767,A,ORF7a protein,121,France,2020-03-21,2020,3,21
UPF00768,A,ORF7b protein,43,France,2020-03-21,2020,3,21
UPF00769,A,ORF8 protein,121,France,2020-03-21,2020,3,21
UPF00770,A,nucleocapsid phosphoprotein,419,France,2020-03-21,2020,3,21
UPF00771,A,ORF10 protein,38,France,2020-03-21,2020,3,21
UPF01263,B.1.147,ORF1ab polyprotein,7096,France,2020-04-03,2020,4,3
UPF01264,B.1.147,ORF1a polyprotein,4405,France,2020-04-03,2020,4,3
UPF01265,B.1.147,surface glycoprotein,1273,France,2020-04-03,2020,4,3
UPF01266,B.1.147,ORF3a protein,275,France,2020-04-03,2020,4,3
UPF01267,B.1.147,envelope protein,75,France,2020-04-03,2020,4,3
UPF01268,B.1.147,membrane glycoprotein,222,France,2020-04-03,2020,4,3
UPF01269,B.1.147,ORF6 protein,61,France,2020-04-03,2020,4,3
UPF01270,B.1.147,ORF7a protein,121,France,2020-04-03,2020,4,3
UPF01271,B.1.147,ORF7b protein,43,France,2020-04-03,2020,4,3
UPF01272,B.1.147,ORF8 protein,121,France,2020-04-03,2020,4,3
UPF01273,B.1.147,nucleocapsid phosphoprotein,419,France,2020-04-03,2020,4,3
UPF01274,B.1.147,ORF10 protein,38,France,2020-04-03,2020,4,3
UPA75006,AY.4.2.1,ORF1ab polyprotein,7096,France,2022-01-05,2022,1,5
UPA75007,AY.4.2.1,ORF1a polyprotein,4405,France,2022-01-05,2022,1,5
UPA75008,AY.4.2.1,surface glycoprotein,1271,France,2022-01-05,2022,1,5
UPA75009,AY.4.2.1,ORF3a protein,275,France,2022-01-05,2022,1,5
UPA75010,AY.4.2.1,envelope protein,75,France,2022-01-05,2022,1,5
UPA75011,AY.4.2.1,membrane glycoprotein,222,France,2022-01-05,2022,1,5
UPA75012,AY.4.2.1,ORF6 protein,61,France,2022-01-05,2022,1,5
UPA75013,AY.4.2.1,ORF7a protein,121,France,2022-01-05,2022,1,5
UPA75014,AY.4.2.1,ORF7b protein,43,France,2022-01-05,2022,1,5
UPA75015,AY.4.2.1,ORF8 protein,119,France,2022-01-05,2022,1,5
UPA75016,AY.4.2.1,nucleocapsid phosphoprotein,419,France,2022-01-05,2022,1,5
UPA75017,AY.4.2.1,ORF10 protein,38,France,2022-01-05,2022,1,5
UPA82627,AY.111,ORF1ab polyprotein,7096,France,2022-01-08,2022,1,8
UPA82628,AY.111,ORF1a polyprotein,4405,France,2022-01-08,2022,1,8
UPA82629,AY.111,surface glycoprotein,1271,France,2022-01-08,2022,1,8
UPA82630,AY.111,ORF3a protein,275,France,2022-01-08,2022,1,8
UPA82631,AY.111,envelope protein,75,France,2022-01-08,2022,1,8
UPA82632,AY.111,membrane glycoprotein,222,France,2022-01-08,2022,1,8
UPA82633,AY.111,ORF6 protein,61,France,2022-01-08,2022,1,8
UPA82634,AY.111,ORF7a protein,121,France,2022-01-08,2022,1,8
UPA82635,AY.111,ORF7b protein,43,France,2022-01-08,2022,1,8
UPA82636,AY.111,ORF8 protein,119,France,2022-01-08,2022,1,8
UPA82637,AY.111,nucleocapsid phosphoprotein,419,France,2022-01-08,2022,1,8
UPA82638,AY.111,ORF10 protein,38,France,2022-01-08,2022,1,8
UPA83119,BA.1.1.11,ORF1ab polyprotein,7092,France,2021-12-31,2021,12,31
UPA83120,BA.1.1.11,ORF1a polyprotein,4401,France,2021-12-31,2021,12,31
UPA83121,BA.1.1.11,surface glycoprotein,1267,France,2021-12-31,2021,12,31
UPA83122,BA.1.1.11,ORF3a protein,275,France,2021-12-31,2021,12,31
UPA83123,BA.1.1.11,envelope protein,75,France,2021-12-31,2021,12,31
UPA83124,BA.1.1.11,membrane glycoprotein,222,France,2021-12-31,2021,12,31
UPA83125,BA.1.1.11,ORF6 protein,61,France,2021-12-31,2021,12,31
UPA83126,BA.1.1.11,ORF7a protein,121,France,2021-12-31,2021,12,31
UPA83127,BA.1.1.11,ORF7b protein,43,France,2021-12-31,2021,12,31
UPA83128,BA.1.1.11,ORF8 protein,121,France,2021-12-31,2021,12,31
UPA83129,BA.1.1.11,nucleocapsid phosphoprotein,416,France,2021-12-31,2021,12,31
UPA83130,BA.1.1.11,ORF10 protein,38,France,2021-12-31,2021,12,31
UPA87763,BA.1.4,ORF1ab polyprotein,7092,France,2022-01-03,2022,1,3
UPA87764,BA.1.4,ORF1a polyprotein,4401,France,2022-01-03,2022,1,3
UPA87765,BA.1.4,surface glycoprotein,1267,France,2022-01-03,2022,1,3
UPA87766,BA.1.4,ORF3a protein,275,France,2022-01-03,2022,1,3
UPA87767,BA.1.4,envelope protein,75,France,2022-01-03,2022,1,3
UPA87768,BA.1.4,membrane glycoprotein,222,France,2022-01-03,2022,1,3
UPA87769,BA.1.4,ORF6 protein,61,France,2022-01-03,2022,1,3
UPA87770,BA.1.4,ORF7a protein,121,France,2022-01-03,2022,1,3
UPA87771,BA.1.4,ORF7b protein,43,France,2022-01-03,2022,1,3
UPA87772,BA.1.4,ORF8 protein,121,France,2022-01-03,2022,1,3
UPA87773,BA.1.4,nucleocapsid phosphoprotein,416,France,2022-01-03,2022,1,3
UPA87774,BA.1.4,ORF10 protein,38,France,2022-01-03,2022,1,3
UPA89479,BA.1.1.2,ORF1ab polyprotein,7092,France,2022-01-07,2022,1,7
UPA89480,BA.1.1.2,ORF1a polyprotein,4401,France,2022-01-07,2022,1,7
UPA89481,BA.1.1.2,surface glycoprotein,1268,France,2022-01-07,2022,1,7
UPA89482,BA.1.1.2,ORF3a protein,275,France,2022-01-07,2022,1,7
UPA89483,BA.1.1.2,envelope protein,75,France,2022-01-07,2022,1,7
UPA89484,BA.1.1.2,membrane glycoprotein,222,France,2022-01-07,2022,1,7
UPA89485,BA.1.1.2,ORF6 protein,61,France,2022-01-07,2022,1,7
UPA89486,BA.1.1.2,ORF7a protein,121,France,2022-01-07,2022,1,7
UPA89487,BA.1.1.2,ORF7b protein,43,France,2022-01-07,2022,1,7
UPA89488,BA.1.1.2,ORF8 protein,121,France,2022-01-07,2022,1,7
UPA89489,BA.1.1.2,nucleocapsid phosphoprotein,416,France,2022-01-07,2022,1,7
UPA89490,BA.1.1.2,ORF10 protein,38,France,2022-01-07,2022,1,7
UPA92400,BA.1.13,ORF1ab polyprotein,7092,France,2022-02-07,2022,2,7
UPA92401,BA.1.13,ORF1a polyprotein,4401,France,2022-02-07,2022,2,7
UPA92402,BA.1.13,surface glycoprotein,1270,France,2022-02-07,2022,2,7
UPA92403,BA.1.13,ORF3a protein,275,France,2022-02-07,2022,2,7
UPA92404,BA.1.13,envelope protein,75,France,2022-02-07,2022,2,7
UPA92405,BA.1.13,membrane glycoprotein,222,France,2022-02-07,2022,2,7
UPA92406,BA.1.13,ORF6 protein,61,France,2022-02-07,2022,2,7
UPA92407,BA.1.13,ORF7a protein,121,France,2022-02-07,2022,2,7
UPA92408,BA.1.13,ORF7b protein,43,France,2022-02-07,2022,2,7
UPA92409,BA.1.13,ORF8 protein,121,France,2022-02-07,2022,2,7
UPA92410,BA.1.13,nucleocapsid phosphoprotein,416,France,2022-02-07,2022,2,7
UPA92411,BA.1.13,ORF10 protein,38,France,2022-02-07,2022,2,7
UPA94354,XD,ORF1ab polyprotein,7096,France,2022-02-09,2022,2,9
UPA94355,XD,ORF1a polyprotein,4405,France,2022-02-09,2022,2,9
UPA94356,XD,surface glycoprotein,1270,France,2022-02-09,2022,2,9
UPA94357,XD,ORF3a protein,275,France,2022-02-09,2022,2,9
UPA94358,XD,envelope protein,75,France,2022-02-09,2022,2,9
UPA94359,XD,membrane glycoprotein,222,France,2022-02-09,2022,2,9
UPA94360,XD,ORF6 protein,61,France,2022-02-09,2022,2,9
UPA94361,XD,ORF7a protein,121,France,2022-02-09,2022,2,9
UPA94362,XD,ORF7b protein,43,France,2022-02-09,2022,2,9
UPA94363,XD,ORF8 protein,119,France,2022-02-09,2022,2,9
UPA94364,XD,nucleocapsid phosphoprotein,419,France,2022-02-09,2022,2,9
UPA94365,XD,ORF10 protein,38,France,2022-02-09,2022,2,9
UPA95457,BA.2.9.3,ORF1ab polyprotein,7093,France,2022-02-14,2022,2,14
UPA95458,BA.2.9.3,ORF1a polyprotein,4402,France,2022-02-14,2022,2,14
UPA95459,BA.2.9.3,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UPA95460,BA.2.9.3,ORF3a protein,275,France,2022-02-14,2022,2,14
UPA95461,BA.2.9.3,envelope protein,75,France,2022-02-14,2022,2,14
UPA95462,BA.2.9.3,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UPA95463,BA.2.9.3,ORF6 protein,61,France,2022-02-14,2022,2,14
UPA95464,BA.2.9.3,ORF7a protein,121,France,2022-02-14,2022,2,14
UPA95465,BA.2.9.3,ORF7b protein,43,France,2022-02-14,2022,2,14
UPA95466,BA.2.9.3,ORF8 protein,121,France,2022-02-14,2022,2,14
UPA95467,BA.2.9.3,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UPA95468,BA.2.9.3,ORF10 protein,38,France,2022-02-14,2022,2,14
UPA95971,AY.9.2,ORF1ab polyprotein,7093,France,2022-02-14,2022,2,14
UPA95972,AY.9.2,ORF1a polyprotein,4402,France,2022-02-14,2022,2,14
UPA95973,AY.9.2,surface glycoprotein,1271,France,2022-02-14,2022,2,14
UPA95974,AY.9.2,ORF3a protein,275,France,2022-02-14,2022,2,14
UPA95975,AY.9.2,envelope protein,75,France,2022-02-14,2022,2,14
UPA95976,AY.9.2,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UPA95977,AY.9.2,ORF6 protein,61,France,2022-02-14,2022,2,14
UPA95978,AY.9.2,ORF7a protein,121,France,2022-02-14,2022,2,14
UPA95979,AY.9.2,ORF7b protein,43,France,2022-02-14,2022,2,14
UPA95980,AY.9.2,ORF8 protein,119,France,2022-02-14,2022,2,14
UPA95981,AY.9.2,nucleocapsid phosphoprotein,419,France,2022-02-14,2022,2,14
UPA95982,AY.9.2,ORF10 protein,38,France,2022-02-14,2022,2,14
UPA96559,BA.2.49,ORF1ab polyprotein,7093,France,2022-02-14,2022,2,14
UPA96560,BA.2.49,ORF1a polyprotein,4402,France,2022-02-14,2022,2,14
UPA96561,BA.2.49,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UPA96562,BA.2.49,ORF3a protein,275,France,2022-02-14,2022,2,14
UPA96563,BA.2.49,envelope protein,75,France,2022-02-14,2022,2,14
UPA96564,BA.2.49,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UPA96565,BA.2.49,ORF6 protein,61,France,2022-02-14,2022,2,14
UPA96566,BA.2.49,ORF7a protein,121,France,2022-02-14,2022,2,14
UPA96567,BA.2.49,ORF7b protein,43,France,2022-02-14,2022,2,14
UPA96568,BA.2.49,ORF8 protein,121,France,2022-02-14,2022,2,14
UPA96569,BA.2.49,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UPA96570,BA.2.49,ORF10 protein,38,France,2022-02-14,2022,2,14
UPA96571,BA.2.23,ORF1ab polyprotein,7093,France,2022-02-11,2022,2,11
UPA96572,BA.2.23,ORF1a polyprotein,4402,France,2022-02-11,2022,2,11
UPA96573,BA.2.23,surface glycoprotein,1270,France,2022-02-11,2022,2,11
UPA96574,BA.2.23,ORF3a protein,275,France,2022-02-11,2022,2,11
UPA96575,BA.2.23,envelope protein,75,France,2022-02-11,2022,2,11
UPA96576,BA.2.23,membrane glycoprotein,222,France,2022-02-11,2022,2,11
UPA96577,BA.2.23,ORF6 protein,61,France,2022-02-11,2022,2,11
UPA96578,BA.2.23,ORF7a protein,121,France,2022-02-11,2022,2,11
UPA96579,BA.2.23,ORF7b protein,43,France,2022-02-11,2022,2,11
UPA96580,BA.2.23,ORF8 protein,121,France,2022-02-11,2022,2,11
UPA96581,BA.2.23,nucleocapsid phosphoprotein,416,France,2022-02-11,2022,2,11
UPA96582,BA.2.23,ORF10 protein,38,France,2022-02-11,2022,2,11
UPB02516,AY.9,ORF1ab polyprotein,7096,France,2021-08-04,2021,8,4
UPB02517,AY.9,ORF1a polyprotein,4405,France,2021-08-04,2021,8,4
UPB02518,AY.9,surface glycoprotein,1271,France,2021-08-04,2021,8,4
UPB02519,AY.9,ORF3a protein,275,France,2021-08-04,2021,8,4
UPB02520,AY.9,envelope protein,75,France,2021-08-04,2021,8,4
UPB02521,AY.9,membrane glycoprotein,222,France,2021-08-04,2021,8,4
UPB02522,AY.9,ORF6 protein,61,France,2021-08-04,2021,8,4
UPB02523,AY.9,ORF7a protein,121,France,2021-08-04,2021,8,4
UPB02524,AY.9,ORF7b protein,43,France,2021-08-04,2021,8,4
UPB02525,AY.9,ORF8 protein,119,France,2021-08-04,2021,8,4
UPB02526,AY.9,nucleocapsid phosphoprotein,419,France,2021-08-04,2021,8,4
UPB02527,AY.9,ORF10 protein,38,France,2021-08-04,2021,8,4
UPB15916,AY.43,ORF1ab polyprotein,7096,France,2022-02-01,2022,2,1
UPB15917,AY.43,ORF1a polyprotein,4405,France,2022-02-01,2022,2,1
UPB15918,AY.43,surface glycoprotein,1271,France,2022-02-01,2022,2,1
UPB15919,AY.43,ORF3a protein,275,France,2022-02-01,2022,2,1
UPB15920,AY.43,envelope protein,75,France,2022-02-01,2022,2,1
UPB15921,AY.43,membrane glycoprotein,222,France,2022-02-01,2022,2,1
UPB15922,AY.43,ORF6 protein,61,France,2022-02-01,2022,2,1
UPB15923,AY.43,ORF7a protein,121,France,2022-02-01,2022,2,1
UPB15924,AY.43,ORF7b protein,43,France,2022-02-01,2022,2,1
UPB15925,AY.43,ORF8 protein,119,France,2022-02-01,2022,2,1
UPB15926,AY.43,nucleocapsid phosphoprotein,419,France,2022-02-01,2022,2,1
UPB15927,AY.43,ORF10 protein,38,France,2022-02-01,2022,2,1
UPB16312,BA.2.3,ORF1ab polyprotein,7093,France,2022-02-04,2022,2,4
UPB16313,BA.2.3,ORF1a polyprotein,4402,France,2022-02-04,2022,2,4
UPB16314,BA.2.3,surface glycoprotein,1270,France,2022-02-04,2022,2,4
UPB16315,BA.2.3,ORF3a protein,275,France,2022-02-04,2022,2,4
UPB16316,BA.2.3,envelope protein,75,France,2022-02-04,2022,2,4
UPB16317,BA.2.3,membrane glycoprotein,222,France,2022-02-04,2022,2,4
UPB16318,BA.2.3,ORF6 protein,61,France,2022-02-04,2022,2,4
UPB16319,BA.2.3,ORF7a protein,121,France,2022-02-04,2022,2,4
UPB16320,BA.2.3,ORF7b protein,43,France,2022-02-04,2022,2,4
UPB16321,BA.2.3,ORF8 protein,121,France,2022-02-04,2022,2,4
UPB16322,BA.2.3,nucleocapsid phosphoprotein,416,France,2022-02-04,2022,2,4
UPB16323,BA.2.3,ORF10 protein,38,France,2022-02-04,2022,2,4
UPB16563,BA.2.7,ORF1ab polyprotein,7093,France,2022-02-07,2022,2,7
UPB16564,BA.2.7,ORF1a polyprotein,4402,France,2022-02-07,2022,2,7
UPB16565,BA.2.7,surface glycoprotein,1270,France,2022-02-07,2022,2,7
UPB16566,BA.2.7,ORF3a protein,275,France,2022-02-07,2022,2,7
UPB16567,BA.2.7,envelope protein,75,France,2022-02-07,2022,2,7
UPB16568,BA.2.7,membrane glycoprotein,222,France,2022-02-07,2022,2,7
UPB16569,BA.2.7,ORF6 protein,61,France,2022-02-07,2022,2,7
UPB16570,BA.2.7,ORF7a protein,121,France,2022-02-07,2022,2,7
UPB16571,BA.2.7,ORF7b protein,43,France,2022-02-07,2022,2,7
UPB16572,BA.2.7,ORF8 protein,119,France,2022-02-07,2022,2,7
UPB16573,BA.2.7,nucleocapsid phosphoprotein,416,France,2022-02-07,2022,2,7
UPB16574,BA.2.7,ORF10 protein,38,France,2022-02-07,2022,2,7
UPB18576,B.1.160,ORF1ab polyprotein,7096,France,2021-04-15,2021,4,15
UPB18577,B.1.160,ORF1a polyprotein,4405,France,2021-04-15,2021,4,15
UPB18578,B.1.160,surface glycoprotein,1273,France,2021-04-15,2021,4,15
UPB18579,B.1.160,ORF3a protein,275,France,2021-04-15,2021,4,15
UPB18580,B.1.160,envelope protein,75,France,2021-04-15,2021,4,15
UPB18581,B.1.160,membrane glycoprotein,222,France,2021-04-15,2021,4,15
UPB18582,B.1.160,ORF6 protein,61,France,2021-04-15,2021,4,15
UPB18583,B.1.160,ORF7a protein,121,France,2021-04-15,2021,4,15
UPB18584,B.1.160,ORF7b protein,43,France,2021-04-15,2021,4,15
UPB18585,B.1.160,ORF8 protein,121,France,2021-04-15,2021,4,15
UPB18586,B.1.160,nucleocapsid phosphoprotein,419,France,2021-04-15,2021,4,15
UPB18587,B.1.160,ORF10 protein,38,France,2021-04-15,2021,4,15
UPB18588,B.1.160,ORF1ab polyprotein,7096,France,2021-07-05,2021,7,5
UPB18589,B.1.160,ORF1a polyprotein,4405,France,2021-07-05,2021,7,5
UPB18590,B.1.160,surface glycoprotein,1272,France,2021-07-05,2021,7,5
UPB18591,B.1.160,ORF3a protein,275,France,2021-07-05,2021,7,5
UPB18592,B.1.160,envelope protein,75,France,2021-07-05,2021,7,5
UPB18593,B.1.160,membrane glycoprotein,222,France,2021-07-05,2021,7,5
UPB18594,B.1.160,ORF6 protein,61,France,2021-07-05,2021,7,5
UPB18595,B.1.160,ORF7a protein,121,France,2021-07-05,2021,7,5
UPB18596,B.1.160,ORF7b protein,43,France,2021-07-05,2021,7,5
UPB18597,B.1.160,ORF8 protein,121,France,2021-07-05,2021,7,5
UPB18598,B.1.160,nucleocapsid phosphoprotein,419,France,2021-07-05,2021,7,5
UPB18599,B.1.160,ORF10 protein,38,France,2021-07-05,2021,7,5
UPB18755,AY.73,ORF1ab polyprotein,7096,France,2021-11-29,2021,11,29
UPB18756,AY.73,ORF1a polyprotein,4405,France,2021-11-29,2021,11,29
UPB18757,AY.73,surface glycoprotein,1271,France,2021-11-29,2021,11,29
UPB18758,AY.73,ORF3a protein,275,France,2021-11-29,2021,11,29
UPB18759,AY.73,envelope protein,75,France,2021-11-29,2021,11,29
UPB18760,AY.73,membrane glycoprotein,222,France,2021-11-29,2021,11,29
UPB18761,AY.73,ORF6 protein,61,France,2021-11-29,2021,11,29
UPB18762,AY.73,ORF7a protein,121,France,2021-11-29,2021,11,29
UPB18763,AY.73,ORF7b protein,43,France,2021-11-29,2021,11,29
UPB18764,AY.73,ORF8 protein,119,France,2021-11-29,2021,11,29
UPB18765,AY.73,nucleocapsid phosphoprotein,419,France,2021-11-29,2021,11,29
UPB18766,AY.73,ORF10 protein,38,France,2021-11-29,2021,11,29
UPB26577,AY.106,ORF1ab polyprotein,7096,France,2022-01-04,2022,1,4
UPB26578,AY.106,ORF1a polyprotein,4405,France,2022-01-04,2022,1,4
UPB26579,AY.106,surface glycoprotein,1271,France,2022-01-04,2022,1,4
UPB26580,AY.106,ORF3a protein,275,France,2022-01-04,2022,1,4
UPB26581,AY.106,envelope protein,75,France,2022-01-04,2022,1,4
UPB26582,AY.106,membrane glycoprotein,222,France,2022-01-04,2022,1,4
UPB26583,AY.106,ORF6 protein,61,France,2022-01-04,2022,1,4
UPB26584,AY.106,ORF7a protein,121,France,2022-01-04,2022,1,4
UPB26585,AY.106,ORF7b protein,43,France,2022-01-04,2022,1,4
UPB26586,AY.106,ORF8 protein,119,France,2022-01-04,2022,1,4
UPB26587,AY.106,nucleocapsid phosphoprotein,419,France,2022-01-04,2022,1,4
UPB26588,AY.106,ORF10 protein,38,France,2022-01-04,2022,1,4
UPB26696,AY.4.2.3,ORF1ab polyprotein,7096,France,2021-02-17,2021,2,17
UPB26697,AY.4.2.3,ORF1a polyprotein,4405,France,2021-02-17,2021,2,17
UPB26698,AY.4.2.3,surface glycoprotein,1271,France,2021-02-17,2021,2,17
UPB26699,AY.4.2.3,ORF3a protein,275,France,2021-02-17,2021,2,17
UPB26700,AY.4.2.3,envelope protein,75,France,2021-02-17,2021,2,17
UPB26701,AY.4.2.3,membrane glycoprotein,222,France,2021-02-17,2021,2,17
UPB26702,AY.4.2.3,ORF6 protein,61,France,2021-02-17,2021,2,17
UPB26703,AY.4.2.3,ORF7a protein,121,France,2021-02-17,2021,2,17
UPB26704,AY.4.2.3,ORF7b protein,43,France,2021-02-17,2021,2,17
UPB26705,AY.4.2.3,ORF8 protein,119,France,2021-02-17,2021,2,17
UPB26706,AY.4.2.3,nucleocapsid phosphoprotein,419,France,2021-02-17,2021,2,17
UPB26707,AY.4.2.3,ORF10 protein,38,France,2021-02-17,2021,2,17
UPB28333,AY.39.1,ORF1ab polyprotein,7096,France,2021-11-23,2021,11,23
UPB28334,AY.39.1,ORF1a polyprotein,4405,France,2021-11-23,2021,11,23
UPB28335,AY.39.1,surface glycoprotein,1271,France,2021-11-23,2021,11,23
UPB28336,AY.39.1,ORF3a protein,275,France,2021-11-23,2021,11,23
UPB28337,AY.39.1,envelope protein,75,France,2021-11-23,2021,11,23
UPB28338,AY.39.1,membrane glycoprotein,222,France,2021-11-23,2021,11,23
UPB28339,AY.39.1,ORF6 protein,61,France,2021-11-23,2021,11,23
UPB28340,AY.39.1,ORF7a protein,121,France,2021-11-23,2021,11,23
UPB28341,AY.39.1,ORF7b protein,43,France,2021-11-23,2021,11,23
UPB28342,AY.39.1,ORF8 protein,119,France,2021-11-23,2021,11,23
UPB28343,AY.39.1,nucleocapsid phosphoprotein,419,France,2021-11-23,2021,11,23
UPB28344,AY.39.1,ORF10 protein,38,France,2021-11-23,2021,11,23
UPB48948,BA.1.18,ORF1ab polyprotein,7092,France,2021-11-22,2021,11,22
UPB48949,BA.1.18,ORF1a polyprotein,4401,France,2021-11-22,2021,11,22
UPB48950,BA.1.18,surface glycoprotein,1268,France,2021-11-22,2021,11,22
UPB48951,BA.1.18,ORF3a protein,275,France,2021-11-22,2021,11,22
UPB48952,BA.1.18,envelope protein,75,France,2021-11-22,2021,11,22
UPB48953,BA.1.18,membrane glycoprotein,222,France,2021-11-22,2021,11,22
UPB48954,BA.1.18,ORF6 protein,61,France,2021-11-22,2021,11,22
UPB48955,BA.1.18,ORF7a protein,121,France,2021-11-22,2021,11,22
UPB48956,BA.1.18,ORF7b protein,43,France,2021-11-22,2021,11,22
UPB48957,BA.1.18,ORF8 protein,121,France,2021-11-22,2021,11,22
UPB48958,BA.1.18,nucleocapsid phosphoprotein,416,France,2021-11-22,2021,11,22
UPB48959,BA.1.18,ORF10 protein,38,France,2021-11-22,2021,11,22
UPB52683,AY.39.1,ORF1ab polyprotein,7096,France,2021-12-02,2021,12,2
UPB52684,AY.39.1,ORF1a polyprotein,4405,France,2021-12-02,2021,12,2
UPB52685,AY.39.1,surface glycoprotein,1271,France,2021-12-02,2021,12,2
UPB52686,AY.39.1,ORF3a protein,275,France,2021-12-02,2021,12,2
UPB52687,AY.39.1,envelope protein,75,France,2021-12-02,2021,12,2
UPB52688,AY.39.1,membrane glycoprotein,222,France,2021-12-02,2021,12,2
UPB52689,AY.39.1,ORF6 protein,61,France,2021-12-02,2021,12,2
UPB52690,AY.39.1,ORF7a protein,121,France,2021-12-02,2021,12,2
UPB52691,AY.39.1,ORF7b protein,43,France,2021-12-02,2021,12,2
UPB52692,AY.39.1,ORF8 protein,119,France,2021-12-02,2021,12,2
UPB52693,AY.39.1,nucleocapsid phosphoprotein,419,France,2021-12-02,2021,12,2
UPB52694,AY.39.1,ORF10 protein,38,France,2021-12-02,2021,12,2
UPB72859,AY.4.9,ORF1ab polyprotein,7096,France,2021-12-22,2021,12,22
UPB72860,AY.4.9,ORF1a polyprotein,4405,France,2021-12-22,2021,12,22
UPB72861,AY.4.9,surface glycoprotein,1271,France,2021-12-22,2021,12,22
UPB72862,AY.4.9,ORF3a protein,275,France,2021-12-22,2021,12,22
UPB72863,AY.4.9,envelope protein,75,France,2021-12-22,2021,12,22
UPB72864,AY.4.9,membrane glycoprotein,222,France,2021-12-22,2021,12,22
UPB72865,AY.4.9,ORF6 protein,61,France,2021-12-22,2021,12,22
UPB72866,AY.4.9,ORF7a protein,121,France,2021-12-22,2021,12,22
UPB72867,AY.4.9,ORF7b protein,43,France,2021-12-22,2021,12,22
UPB72868,AY.4.9,ORF8 protein,119,France,2021-12-22,2021,12,22
UPB72869,AY.4.9,nucleocapsid phosphoprotein,419,France,2021-12-22,2021,12,22
UPB72870,AY.4.9,ORF10 protein,38,France,2021-12-22,2021,12,22
UPB73274,BA.1.20,ORF1ab polyprotein,7092,France,2021-12-22,2021,12,22
UPB73275,BA.1.20,ORF1a polyprotein,4401,France,2021-12-22,2021,12,22
UPB73276,BA.1.20,surface glycoprotein,1267,France,2021-12-22,2021,12,22
UPB73277,BA.1.20,ORF3a protein,275,France,2021-12-22,2021,12,22
UPB73278,BA.1.20,envelope protein,75,France,2021-12-22,2021,12,22
UPB73279,BA.1.20,membrane glycoprotein,222,France,2021-12-22,2021,12,22
UPB73280,BA.1.20,ORF6 protein,61,France,2021-12-22,2021,12,22
UPB73281,BA.1.20,ORF7a protein,121,France,2021-12-22,2021,12,22
UPB73282,BA.1.20,ORF7b protein,43,France,2021-12-22,2021,12,22
UPB73283,BA.1.20,ORF8 protein,121,France,2021-12-22,2021,12,22
UPB73284,BA.1.20,nucleocapsid phosphoprotein,416,France,2021-12-22,2021,12,22
UPB73285,BA.1.20,ORF10 protein,38,France,2021-12-22,2021,12,22
UPB75460,AY.120,ORF1ab polyprotein,7096,France,2021-12-15,2021,12,15
UPB75461,AY.120,ORF1a polyprotein,4405,France,2021-12-15,2021,12,15
UPB75462,AY.120,surface glycoprotein,1271,France,2021-12-15,2021,12,15
UPB75463,AY.120,ORF3a protein,275,France,2021-12-15,2021,12,15
UPB75464,AY.120,envelope protein,75,France,2021-12-15,2021,12,15
UPB75465,AY.120,membrane glycoprotein,222,France,2021-12-15,2021,12,15
UPB75466,AY.120,ORF6 protein,61,France,2021-12-15,2021,12,15
